thermosyphon\7: Q_dot_boil=1.379E+06 
thermosyphon\7: Q_dot_ent=39281 
thermosyphon\7: Q_dot_radial=15922 
thermosyphon\7: Q_dot_son=4.276E+06 
thermosyphon\7: Re_f_c=2829 
thermosyphon\7: R_axial=254.3 
thermosyphon\7: R_c_i=0.0008771 
thermosyphon\7: R_c_o=0.0002123 
thermosyphon\7: R_e_i=0.0003532 
thermosyphon\7: R_e_o=0.02729 
thermosyphon\7: R_film=0.0005492 
thermosyphon\7: R_pool=0.0003532 
thermosyphon\7: R_wc=0.0005102 
thermosyphon\7: R_we=0.0001801 
thermosyphon\7: T_c_o=473.2 
thermosyphon\7: T_e_o=941.6 
thermosyphon\7: T_v_c=498.6 
thermosyphon\7: T_v_e=498.6 
thermosyphon\7: T_wc=480.6 
thermosyphon\7: T_wc_i=484.7 
thermosyphon\7: T_wc_o=476.5 
thermosyphon\7: T_we=505.7 
thermosyphon\7: T_we_i=504.2 
thermosyphon\7: T_we_o=507.1 
thermosyphon\8: A_axial=0.0002788 
thermosyphon\8: A_c_i=0.1244 
thermosyphon\8: A_c_o=0.1433 
thermosyphon\8: A_e_i=0.3525 
thermosyphon\8: A_e_o=0.4059 
thermosyphon\8: beta=1.571 
thermosyphon\8: DELTAP_v=8.117 
thermosyphon\8: D_i=0.033 [m]
thermosyphon\8: D_o=0.038 [m]
thermosyphon\8: F$=water 
thermosyphon\8: F_r=0.6 
thermosyphon\8: h_c_o=32875 
thermosyphon\8: h_e_o=90.28 
thermosyphon\8: k_pipe=36.67 
thermosyphon\8: L_a=0.3 [m]
thermosyphon\8: L_c=1.2 [m]
thermosyphon\8: L_e=3.4 [m]
thermosyphon\8: L_eff=2.6 
thermosyphon\8: P_v_c=2.553E+06 
thermosyphon\8: P_v_e=2.553E+06 
thermosyphon\8: Q_dot=15585 
thermosyphon\8: Q_dot_axial=0.0973 
thermosyphon\8: Q_dot_boil=1.376E+06 
thermosyphon\8: Q_dot_ent=39251 
thermosyphon\8: Q_dot_radial=15585 
thermosyphon\8: Q_dot_son=4.248E+06 
thermosyphon\8: Re_f_c=2761 
thermosyphon\8: R_axial=254.3 
thermosyphon\8: R_c_i=0.000886 
thermosyphon\8: R_c_o=0.0002123 
thermosyphon\8: R_e_i=0.0003564 
thermosyphon\8: R_e_o=0.02729 
thermosyphon\8: R_film=0.000545 
thermosyphon\8: R_pool=0.0003564 
thermosyphon\8: R_wc=0.0005102 
thermosyphon\8: R_we=0.0001801 
thermosyphon\8: T_c_o=473.2 
thermosyphon\8: T_e_o=931.9 
thermosyphon\8: T_v_c=498.2 
thermosyphon\8: T_v_e=498.2 
thermosyphon\8: T_wc=480.4 
thermosyphon\8: T_wc_i=484.4 
thermosyphon\8: T_wc_o=476.5 
thermosyphon\8: T_we=505.2 
thermosyphon\8: T_we_i=503.8 
thermosyphon\8: T_we_o=506.6 
thermosyphon\9: A_axial=0.0002788 
thermosyphon\9: A_c_i=0.1244 
thermosyphon\9: A_c_o=0.1433 
thermosyphon\9: A_e_i=0.3525 
thermosyphon\9: A_e_o=0.4059 
thermosyphon\9: beta=1.571 
thermosyphon\9: DELTAP_v=7.861 
thermosyphon\9: D_i=0.033 [m]
thermosyphon\9: D_o=0.038 [m]
thermosyphon\9: F$=water 
thermosyphon\9: F_r=0.6 
thermosyphon\9: h_c_o=32875 
thermosyphon\9: h_e_o=90.28 
thermosyphon\9: k_pipe=36.67 
thermosyphon\9: L_a=0.3 [m]
thermosyphon\9: L_c=1.2 [m]
thermosyphon\9: L_e=3.4 [m]
thermosyphon\9: L_eff=2.6 
thermosyphon\9: P_v_c=2.534E+06 
thermosyphon\9: P_v_e=2.534E+06 
thermosyphon\9: Q_dot=15254 
thermosyphon\9: Q_dot_axial=0.09596 
thermosyphon\9: Q_dot_boil=1.374E+06 
thermosyphon\9: Q_dot_ent=39221 
thermosyphon\9: Q_dot_radial=15254 
thermosyphon\9: Q_dot_son=4.221E+06 
thermosyphon\9: Re_f_c=2695 
thermosyphon\9: R_axial=254.3 
thermosyphon\9: R_c_i=0.0008949 
thermosyphon\9: R_c_o=0.0002123 
thermosyphon\9: R_e_i=0.0003595 
thermosyphon\9: R_e_o=0.02729 
thermosyphon\9: R_film=0.0005407 
thermosyphon\9: R_pool=0.0003595 
thermosyphon\9: R_wc=0.0005102 
thermosyphon\9: R_we=0.0001801 
thermosyphon\9: T_c_o=473.2 
thermosyphon\9: T_e_o=922.3 
thermosyphon\9: T_v_c=497.8 
thermosyphon\9: T_v_e=497.8 
thermosyphon\9: T_wc=480.3 
thermosyphon\9: T_wc_i=484.2 
thermosyphon\9: T_wc_o=476.4 
thermosyphon\9: T_we=504.7 
thermosyphon\9: T_we_i=503.3 
thermosyphon\9: T_we_o=506.1 
alpha_f=0.3716 
Approach=13.45 
A_fins=0.001979 
A_fins_cond=0.8412 
A_hex_rec=402.3 
A_i_cond=0.0001948 
A_i_rec=0.0003835 
A_root_cond=0.1232 
A_t0_cond=0.1433 
A_tot_cond=0.1433 
A_tphex=137.3 [m^2]
